Class,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-0,NRC-10-1,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-0,NRC-10-Expanded-1,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
1,0,1,0,0,0,0,0.079,-1.734,1.383,-1.045,0,1,0,0,0,0,0,0,0,0,0.469913,0.184123,0.28799,0.451652,0.089173,0.131799,0.108151,0.173767,1.500521,0.410627,0.526042,0.240134,0.244338,1.79638,0.34387,0,0,0,0.451389,-0.15129,0,0,0
1,0,1,0,1,1,0,4.641,-2.587,8.421,-2.951,0,0,0,0,0,0,0,0,1,0,1.435832,1.316796,0.615381,0.943002,1.088069,0.483374,1.07955,1.225976,4.505411,2.791442,0,0.556703,0.013238,0.597671,7.305637,2.501608,0.658278,1.338219,1.177358,-0.375,0,0,1
1,0,0,0,0,0,0,2.04,-0.49,0.565,-2.284,0,0,0,0,0,0,0,0,0,0,0.533823,0.389493,0.264239,0.277255,0.377776,0.134565,0.15471,0.525681,1.562497,1.147169,0.275112,0.315665,0.662056,0.030141,0,0,0.064646,0.705191,0.020833,-0.034135,0,0,0
1,1,0,0,0,0,0,4.846,-1.372,1.728,-3.027,0,0,1,0,0,0,0,0,1,0,0.77084,0.629899,0.958237,1.027712,0.522816,0.346425,0.302266,0.738723,3.510721,1.787909,0.187009,0,1.435657,0.485617,0,0,1.297838,0.863155,0.660417,-0.479167,0,0,0
1,1,0,1,0,0,0,2.275,-3.27,3.275,-1.16,0,1,0,0,0,0,0,1,0,1,0.537367,0.494153,0.478139,0.504855,0.598813,0.431586,0.327778,0.553468,2.655686,1.700939,0.368637,0.480973,0,0.011449,0.413715,1.84665,0.927412,0.036427,1.720767,-0.416667,0,0,1
1,0,0,2,0,2,0,1.204,-2.289,0.964,-2.07,0,0,0,0,0,0,0,0,0,0,0.619385,0.380088,0.485945,0.493184,0.361165,0.301998,0.214982,0.724225,2.171413,1.248241,0.334126,0.086239,3.020559,0.15232,0,0.29269,0.120131,0.627704,0.041667,0,0,0,0
1,0,0,0,0,1,0,1.385,0,0.478,-0.262,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.183394,0,0,0,0.087123,0,0,0,0,0,0
0,0,0,1,0,1,0,1.428,-1.677,0.511,-1.382,0,0,0,0,0,0,0,0,0,1,0.551241,0.281755,0.579742,0.571303,0.160444,0.403188,0.141761,0.31991,2.489481,0.814293,0.229432,0.096561,0.110178,0.053112,0.589349,0.117649,0.135557,0.28358,0.141071,-0.3125,0,0,1
1,0,0,0,0,1,0,2.369,-2.502,4.091,-2.559,0,0,0,0,0,0,0,0,0,0,0.449811,0.879708,0.293053,0.548801,0.525746,0.33347,0.359539,0.864556,1.846505,1.973791,0.525747,0,0.457088,2.382205,0.567812,0,0.668075,0.144133,0.402327,-0.420833,0,0,0
1,4,0,2,0,5,0,5.47,-1.491,3.651,-2.942,0,1,0,0,1,0,0,1,0,2,0.877154,1.220104,0.759629,0.905011,1.099899,0.535824,0.726151,1.164826,3.662698,2.983679,0.36975,1.693182,0.936275,1.791676,0.134353,0.159159,1.417226,0.668253,2.192993,-0.208333,0,0,0
1,1,0,1,0,3,0,1.893,-0.337,1.98,-0.152,0,2,0,0,1,0,0,1,0,1,0.249236,0.299681,0.277288,0.291002,0.581504,0.102438,0.11323,0.463921,0.936182,1.021727,0,0,0.067508,0,2.64909,0.10037,0.118928,0,1.2375,0,0,0,0
1,0,1,0,1,0,-2,1.367,-3.738,4.117,-3.551,0,2,1,1,1,0,1,1,1,1,0.627267,0.675595,0.527281,0.532733,0.476768,0.390343,0.235588,0.441667,2.499721,1.24638,0.980144,0.328911,0,0.704688,1.256555,1.263529,1.056764,0.218207,0.305208,-0.333333,0,-2,1
1,2,2,0,3,0,-6,1.872,-8.791,6.928,-1.114,2,1,0,2,0,2,0,0,3,0,1.041497,0.568624,0.902481,0.606124,0.482749,0.33357,0.412913,0.355525,4.0554,1.302851,2.522152,0.13281,0.408475,0.053112,0.099135,1.040546,0.434739,0,0.915774,-1.05,0,0,0
1,0,0,0,0,0,0,2.974,-0.636,0,-1.797,0,0,0,0,0,0,0,0,0,0,0.09878,0.173862,0.013548,0.03092,0.096714,0.021912,0.088804,0.209334,0.172158,0.470894,0.851838,0.027983,0,0,0.238374,0.444823,0,0.576896,0,0,0,0,0
0,1,1,0,1,0,-2,1.717,-5.653,2.422,-3.746,0,0,0,0,0,1,0,0,2,0,0.724192,0.678192,0.706894,0.842827,0.297031,0.673914,0.353115,0.555606,3.193722,1.32234,0.323197,0.506989,1.731133,0.717668,0.519237,1.321404,0.701043,0.584846,0.083333,-1.492147,0,0,2
0,1,2,1,1,3,-3,1.508,-4.566,4.897,-1.424,1,1,1,1,0,1,0,0,1,0,0.504602,0.749881,0.52567,0.509948,0.824828,0.316295,0.381463,0.55346,2.28552,1.753181,0.370834,0.205132,0.03141,1.25455,2.509988,1.4133,0.665666,0,1.05119,-2.290913,0,0,0
1,2,0,3,0,7,0,6.497,-0.146,1.79,-0.599,0,1,0,0,1,0,0,0,0,1,0.20206,0.965457,0.20576,0.199742,1.571484,0.117089,0.37973,1.020277,1.00643,2.242466,0.098167,0,0.088796,0,1.840385,0,0.71908,1.156535,0.541667,0,0,0,0
1,0,0,0,0,3,0,4.707,-1.59,1.191,-4.299,0,0,0,0,0,0,0,0,0,0,1.533214,0.886366,0.887187,0.922749,0.993483,0.422732,0.617809,0.702765,3.858915,1.998309,1.465348,0.464162,0.949182,0.405478,1.015604,0.509074,0.509733,0.360623,0.075092,-0.997917,0,0,0
1,0,0,1,0,0,0,2.612,-0.985,3.45,-0.02,0,1,0,0,3,0,0,3,0,3,0.095802,0.587423,0.138426,0.102127,0.893858,0.036648,0.298261,0.256957,0.450117,1.222849,0,0.480973,0.058231,0,1.971302,1.86103,0.320717,0.022671,0.494048,-0.041667,0,0,0
1,0,2,0,2,0,-3,3.227,-3.25,2.437,-2.595,1,0,1,1,0,1,0,0,2,0,0.937611,0.895506,0.6439,0.950777,0.880804,0.408429,0.529955,0.864811,3.760081,1.686931,0.126515,0.528105,0.013238,0.399038,0.671887,0.179783,1.690082,0.28358,0.436228,-2.27008,0,0,0
1,1,0,1,0,3,0,1.6,-2.483,3.185,-2.208,0,1,0,1,1,0,1,2,0,2,0.532891,0.542165,0.55348,0.480231,0.589442,0.189445,0.223889,0.672078,2.001841,2.133424,0.692435,0.265763,0.775094,0.657208,0.703752,1.192836,0.13258,1.237693,2.934077,0,0,0,0
1,0,0,0,0,0,0,1.366,-0.893,3.438,-0.18,0,1,0,0,0,0,0,0,0,0,0.263943,0.124101,0.359106,0.276011,0.082773,0.118816,0.062361,0.107081,1.251273,0.333856,0.433868,0.556493,0,1.428805,2.033927,0,0.284173,0.662176,0,-0.104167,0,0,0
1,3,0,3,0,8,0,11.163,-3.004,8.069,-2.499,0,2,0,0,1,0,1,1,1,2,1.207953,1.993646,0.947391,0.949537,3.614942,0.483691,1.083059,2.534768,3.611296,6.608468,0.495524,2.699721,0.876776,1.675433,1.701966,0.543988,1.906844,1.248603,3.219725,-0.3375,0,0,1
1,1,0,1,0,2,0,2.592,-0.539,2.298,-1.181,0,1,0,0,1,0,1,1,0,1,0.18322,0.095276,0.19925,0.157891,0.057433,0.044635,0.080107,0.1496,0.873176,0.353739,0.412981,1.054341,0.618715,0,0.629336,0,0.264038,0,0.711607,-0.524292,0,0,0
1,1,0,0,0,3,0,8.86,-1.002,2.044,-4.068,0,0,0,0,0,0,0,0,0,0,0.892243,0.641545,0.866776,0.748237,0.858587,0.336107,0.650199,0.757906,3.29664,1.705309,0.193677,1.265914,0.343452,0.530568,1.365937,0,0.592836,0,0.996131,-0.125,0,0,0
0,1,3,0,2,4,-7,1.222,-9.422,2.277,-4.363,1,1,1,1,1,2,0,1,2,2,0.803241,0.496118,0.894084,0.679708,0.484782,0.450969,0.363244,0.517873,3.449726,1.34541,1.057111,0.056889,0.407561,0.430149,0.200068,1.558365,0.577863,0.00966,0.394792,-3.460569,0,0,2
1,0,1,0,1,0,-3,2.03,-0.949,2.073,-0.881,2,0,0,2,0,1,0,0,2,1,0.513261,0.590956,0.228822,0.541435,0.348667,0.26507,0.200618,0.445987,1.477055,1.311737,0.227342,1.876902,0.21692,1.940725,0,0,2.102754,0,0.166667,-0.413487,0,0,0
1,0,1,0,0,0,0,1.427,-1.221,1.324,0,0,1,0,0,0,0,0,0,0,0,0.190943,0.237592,0.146772,0.181945,0.201339,0.095626,0.111261,0.332929,0.799992,0.560947,0.709368,0.406498,0.136794,0.038742,0.430058,0,0.724733,0,0.479167,-0.095139,0,0,0
1,0,1,1,0,0,0,3.485,-2.243,4.418,-1.739,0,1,0,0,0,0,0,1,0,0,0.696777,0.84458,0.402964,0.546816,0.392265,0.293756,0.279299,0.502993,2.20902,1.828118,0.466905,1.911791,0,0.8074,1.039243,0.882013,1.846029,0,0.927001,-0.670833,0,0,1
1,2,0,2,0,6,0,6.931,-4.053,5.368,-4.459,0,0,0,0,1,0,0,0,0,1,1.42517,1.563285,1.104281,0.985694,1.939029,0.622658,0.85377,1.611338,4.113387,3.766451,1.433755,1.67139,1.117838,1.245541,3.366946,0.985456,1.964942,0.910124,2.32863,-0.4375,0,0,1
1,0,0,0,1,0,-2,0,-1.826,0,-0.334,0,0,0,0,0,0,0,0,0,0,0.186483,0.121983,0.08315,0.101527,0.059519,0.179031,0.045256,0.092266,1.126427,0.252868,0.122402,0,0,0.056755,0,0.552055,0,0,0.041667,-0.166667,0,0,0
1,0,0,0,0,0,0,2.182,-0.774,2.109,-1.307,0,0,0,0,0,0,0,0,0,0,0.360891,0.438135,0.280878,0.328331,0.297591,0.179794,0.292482,0.532519,1.495338,1.058256,0.65209,0.812691,0,0.053112,0.124434,0,1.070514,0,0.007143,-0.541667,0,0,0
1,0,0,0,0,2,0,3.047,-2.352,2.004,-1.853,0,0,0,0,0,0,0,0,0,0,0.329154,0.777378,0.271192,0.252256,0.973283,0.180235,0.283025,0.753747,1.355479,1.804065,0.709565,0.889786,0.358782,1.343992,0.087149,0,0.074144,0,0.564827,-0.09375,0,0,0
1,1,1,1,0,1,0,1.004,-2.626,0.556,-2.113,0,0,0,0,0,0,0,0,0,0,0.585378,0.460731,0.377532,0.428763,0.441729,0.251272,0.267927,0.433693,2.254096,1.052154,0.597206,0.352937,0,0,0,0.403851,0.63287,0.058038,1.601719,-0.25,0,0,0
1,1,0,0,0,2,0,1.742,-0.794,1.507,-2.119,0,0,0,0,1,0,1,1,0,1,0.388449,0.229723,0.147556,0.183281,0.191149,0.063069,0.235209,0.136153,1.000564,0.325268,0.164112,0.404897,0.311556,0.095761,0.335702,0,0.995148,0.804479,1.798197,0,0,0,0
1,1,0,2,0,2,0,2.052,-1.807,5.945,-1.232,0,0,0,0,0,0,0,0,0,0,0.432137,0.627646,0.189722,0.223195,0.518217,0.126963,0.251725,0.556134,1.190175,1.668571,0.847977,0,0.134897,0.234007,1.428215,0,0.255717,0.076903,3.213078,-0.0625,0,0,1
1,3,0,3,0,3,-4,10.265,-2.029,12.408,-1.61,1,1,0,0,1,0,0,0,2,1,0.866369,1.365355,0.732025,0.791971,1.429348,0.314098,0.742827,1.082226,2.847942,3.035789,0.235197,2.993166,0.695946,1.068471,4.891392,0.371726,1.585351,0.634713,3.579586,-0.333333,0,0,1
1,1,1,1,0,1,0,8.292,-2.287,9.862,-1.022,0,1,0,1,1,0,0,1,0,1,1.534854,0.880787,0.794976,1.559109,1.258753,0.507701,0.654661,1.25187,4.922221,2.826844,0.522572,0.762038,0.550549,0.802464,2.0491,0.106862,1.42902,1.427554,0.089583,-0.458333,0,0,0
1,0,0,0,0,0,0,3.393,-0.272,1.064,-0.193,0,0,0,0,0,0,0,0,0,0,0.198416,0.313922,0.177215,0.170522,0.346329,0.089946,0.148055,0.260274,0.697111,0.721618,0,0.136791,0,0.341853,0,0,0.751804,0.576095,0.336698,-0.70928,0,0,0
1,2,1,1,0,5,0,5.239,-0.655,5.734,-0.474,0,2,0,0,1,0,1,1,0,2,0.238007,0.798988,0.291849,0.210394,1.420956,0.118803,0.38576,0.837609,1.169709,2.551981,0.155258,0.139762,0.122425,0.952076,3.400727,0.296602,0.31947,0,0.908929,-0.136806,0,0,0
1,0,0,0,0,0,0,2.504,0,0.12,-0.914,0,0,0,0,0,0,0,0,0,0,0.098634,0.139126,0.033156,0.073686,0.1524,0.022287,0.062666,0.123135,0.314981,0.343806,0.367514,0.409351,0.35825,0,0,0,0.114211,0,0.041667,0,0,0,0
0,1,0,0,0,0,0,0,-2.906,0.771,-0.529,0,1,0,0,0,0,0,1,0,0,0.543101,0.074744,0.520836,0.300846,0.02418,0.18901,0.029277,0.075219,1.048018,0.239168,0.568585,0.178913,0,0.760418,0.34387,0,0,0,0.389583,-0.041667,0,0,0
1,2,0,2,0,8,0,7.569,-1.957,3.472,-2.446,0,0,0,0,2,0,0,0,0,2,0.670614,1.100391,0.919191,0.681942,1.412816,0.486488,0.445979,1.251245,3.018534,3.027943,0.481805,0.501412,0.607978,0.541833,1.645981,0.936273,0.129652,0.829663,2.7625,-0.125,0,0,1
1,0,0,0,0,0,0,0.812,0,1.738,0,0,0,0,0,0,0,0,0,0,0,0.134537,0.248186,0.020606,0.111939,0.236917,0.046226,0.114994,0.263183,0.186418,0.498294,0,0.658972,0,0.051236,0.206973,0,0.791895,0,0,0,0,0,0
1,1,0,1,0,2,0,2.147,-1.911,0.294,-6.006,0,0,0,0,0,0,0,0,0,0,0.666578,0.485982,0.706812,0.699576,0.434359,0.34958,0.238704,0.864366,2.436464,1.301737,0.346753,0.76599,0.599233,0,0.151416,0.056833,1.467987,0.514128,1.0125,0,0,0,0
1,1,2,2,0,8,0,4.904,-2.074,1.694,-3.811,0,0,0,0,0,0,0,0,0,0,1.530252,0.924609,1.232519,1.444272,1.053731,0.48427,0.774704,0.598292,4.427594,1.586233,0.423351,0.158037,1.004261,0,0.660298,0.106862,3.102876,0,0.76875,-0.09256,0,0,0
1,0,0,2,0,4,0,3.523,-0.096,3.752,-0.357,0,0,0,0,2,0,0,2,0,2,0.10303,0.142426,0.096762,0.103465,0.188437,0.035613,0.056288,0.236855,0.557421,0.613268,0.073887,0,0.088796,0,2.366975,0,0.347386,1.243516,0.775,0,0,0,0
1,2,1,2,1,6,-2,5.62,-2.264,4.238,-1.323,1,0,1,0,1,0,0,0,1,1,0.518094,0.325355,0.38,0.43593,0.434632,0.228051,0.163819,0.596143,1.828356,1.260442,0.598784,0.260586,0.738836,0,1.441264,0,0.693084,0.409017,2.5375,-0.5625,0,0,0
1,0,0,1,0,4,0,1.977,-0.261,3.223,-0.958,0,1,0,0,1,0,0,1,0,1,0.434698,0.322176,0.362294,0.32653,0.69479,0.160468,0.195991,0.745266,1.141304,1.171577,0.020091,0,0.980715,0.038304,0.354914,0.342858,0.280574,0.605798,0.041667,0,0,0,0
0,0,1,0,1,0,-5,1.426,-5.147,3.491,-6.18,2,1,1,1,1,1,1,1,1,1,0.830712,0.707698,0.797981,0.664635,0.358459,0.422746,0.25196,1.047858,2.992908,1.578607,1.393254,0.36194,0.473781,0.349626,0.271222,0.174978,0.456369,0.218207,0,-1.11756,0,0,1
0,0,0,0,0,0,0,1.471,-1.128,0.609,-1.069,0,0,0,0,0,0,0,0,0,0,0.430475,0.837262,0.270537,0.424921,0.669131,0.37963,0.436496,0.565451,1.661344,1.356159,0.193899,0.786402,0.088796,0.557619,0,0.335765,0,0.181436,0.086458,-0.375,0,0,1
1,0,0,0,0,0,0,0.076,-0.773,3.701,-0.465,0,1,0,0,0,0,0,0,0,0,0.18221,0.361205,0.122052,0.248307,0.191282,0.103297,0.072047,0.510419,0.853029,1.011898,0.201069,1.534483,0.491269,1.128416,0.902716,0.461864,0.081348,0,0.190179,-0.5,0,0,0
1,1,0,1,0,2,0,3.277,-1.478,2.498,-2.49,0,0,0,0,0,0,0,1,0,0,0.888385,1.026984,0.926837,0.917301,0.563053,0.442504,0.416185,0.979084,3.506269,2.14353,0.284783,0.896685,1.006012,0.687331,0.194203,0.141006,0.673722,0.580206,0.79375,-0.540467,0,0,0
1,1,0,0,0,0,0,1.136,-1.256,1.549,-0.961,0,0,0,0,0,0,1,0,0,0,0.642209,0.356981,0.663906,0.688225,0.285806,0.334822,0.156929,0.379386,2.525845,0.725431,0.009821,0.591113,0.403941,0.497365,0.190176,0.58809,0.146692,0,0.467708,-0.76553,0,0,0
0,0,0,0,0,1,0,1.927,-0.948,2.37,-0.494,0,0,0,0,0,0,0,1,0,1,0.364484,0.119352,0.32782,0.267841,0.098713,0.145957,0.107379,0.153299,1.387686,0.339253,0.331303,0,0.541527,0,0.812087,0.221126,0.770366,0,0.272024,-0.125,0,0,0
1,0,1,0,1,0,-1,0.936,-2.926,2.085,-1.923,1,0,0,0,0,1,0,0,1,0,0.563324,0.544701,0.693644,0.62687,0.38516,0.312786,0.258228,0.357493,2.248109,0.859662,0.491813,0.009001,0.343443,1.491138,0.055134,0.143804,0.497285,0.196189,0.083333,-0.572917,0,0,0
1,0,0,0,1,0,-2,1.536,-4.496,2.522,-1.586,0,0,0,0,0,0,0,0,0,1,0.948429,0.871381,0.778024,0.810989,0.697783,0.76794,0.336795,0.718648,3.755503,1.995324,0.538705,0.720986,0.84837,1.333393,1.197928,0.54433,0.922784,0,0.5975,-0.041667,0,0,0
1,3,0,2,0,5,0,3.712,-0.864,4.753,-0.727,0,0,0,0,0,0,0,0,0,1,0.65314,0.861993,0.409031,0.480614,1.023381,0.194923,0.451781,1.319097,2.057812,2.139361,0.761146,0.676441,0.223338,0.268828,0.836466,0.393599,0.479881,0,1.747024,-0.019634,0,0,0
1,1,0,1,0,0,0,3.075,-0.897,0.627,-2.622,0,0,0,0,0,0,0,0,0,0,0.808651,0.751925,0.508638,0.759184,0.581761,0.309093,0.534841,1.130434,2.748008,1.760141,0.564355,0.476192,0.095831,0.255662,0,0,0.213904,0.393235,1.387829,-0.70928,0,0,0
1,0,3,0,2,3,-4,0.975,-3.206,0.343,-1.828,0,0,2,0,0,1,0,1,2,1,0.342933,0.241738,0.414229,0.271173,0.196037,0.137086,0.151839,0.133387,1.584576,0.449862,0.312236,0.530466,1.172847,0,0,0.106862,0.814055,0,0.03125,-1.136458,0,0,0
1,3,0,1,0,3,0,3.762,-7.644,3.488,-3.668,0,0,0,0,0,0,0,0,0,0,1.570779,1.900847,0.916918,1.351497,1.445406,1.134726,0.956867,1.637938,6.578004,3.5485,1.303533,0,0.450675,0.619807,1.21959,0.795515,0.607278,0.918421,0.555294,-1.33428,0,0,0
1,3,0,2,0,6,0,2.917,-1.252,2.78,-1.275,0,1,0,0,2,0,1,2,0,2,0.452923,0.630075,0.404947,0.38929,0.784474,0.13794,0.288069,0.624854,1.518633,2.281397,0.073887,0,0.1744,0.68492,0.525303,2.156478,0.012569,0.585886,3.098214,-0.083333,0,0,0
1,4,1,0,0,7,0,6.882,-3.893,1.511,-3.649,0,1,0,0,1,0,1,2,0,2,1.129758,1.715893,0.558958,0.878293,1.951533,0.511807,0.848536,1.897271,3.659165,4.134164,0.74525,0.273634,0.954896,0.760654,0.753002,1.230429,0.297085,1.728499,0.622859,-0.222917,0,0,1
0,0,2,0,2,3,-4,6.239,-8.095,1.911,-10.003,1,0,1,1,0,1,1,0,2,0,1.882985,1.38586,1.469857,1.462552,1.316661,1.253405,0.889637,1.628158,7.354831,3.490322,1.854689,0.451478,1.692683,0.37809,0.296482,0.639228,1.347799,0.785805,0.853345,-2.025884,0,0,1
1,0,0,0,0,0,0,1.264,-0.062,0.857,-0.06,0,0,0,0,0,0,0,0,0,0,0.074353,0.275496,0.048992,0.050919,0.343436,0.046221,0.227852,0.18793,0.299404,0.532513,0,0,0,0,0.790358,0.171488,0,0,0,0,0,0,0
1,3,1,1,1,0,-2,2.909,-4.735,2.291,-7.087,0,0,1,0,0,0,0,0,1,1,1.319641,0.85205,1.354562,1.128977,0.532665,1.130857,0.495337,0.959363,4.966762,2.110244,2.742116,0.214607,2.636032,0.21006,0.295334,0.977593,1.663143,0.519566,2.215427,-2.025,0,0,0
1,1,0,1,0,3,0,2.613,-0.665,4.086,-0.914,0,1,0,0,1,0,1,1,0,2,0.155364,0.251485,0.156653,0.156588,0.220311,0.101718,0.146888,0.526659,0.668437,0.958436,0,0.868283,0.600693,0.374604,1.080104,0,1.710604,0,2.58564,-0.072917,0,0,0
1,0,0,0,0,2,0,6.847,-0.594,2.54,-1.996,0,0,0,0,0,0,0,0,0,1,0.54926,1.179764,0.486728,0.564081,1.500038,0.198215,0.446321,1.434943,1.89908,3.14798,0.547388,0.47156,2.259867,0.053112,0.211583,0.269192,0.320898,0.502108,0.396669,0,0,0,0
1,1,0,1,0,2,0,4.662,-2.375,0.784,-3.512,0,1,0,0,0,0,0,0,0,0,0.973241,0.662928,1.188046,1.07149,0.566638,0.461916,0.446216,0.755355,3.768352,1.58311,0.477286,0.979261,0.6299,0.638003,0.558846,0,1.290087,0.166457,1.461547,-0.145833,2,0,1
1,2,3,2,3,3,-4,0.989,-7.584,0.775,-6.943,2,1,0,2,1,2,1,1,2,1,1.406839,0.526864,1.141166,1.23187,0.239683,1.173389,0.325023,0.688715,5.040905,1.07306,2.129632,0.286353,1.088993,0.723089,0,1.00826,1.094332,0.864885,1.330542,-3.949543,0,0,2
1,1,0,1,0,2,0,3.486,-0.394,0.423,-0.559,0,0,0,0,0,0,0,0,0,1,0.147698,0.091895,0.270929,0.177549,0.057541,0.096837,0.074983,0.084146,0.617899,0.239028,0.069792,1.047473,0.088092,0,0,0,0.99721,0,0.208333,0,0,0,0
1,1,0,0,1,2,-4,5.166,-3.189,3.443,-4.142,1,1,1,1,2,0,1,1,2,4,1.105274,0.822599,0.699707,0.823419,0.478306,0.498027,0.344291,0.734411,3.905315,1.508669,1.490258,0.456074,0.486037,0.362709,1.185718,0,1.013181,1.145989,1.351173,-1.66553,0,0,0
1,0,0,0,0,0,0,2.376,0,5.292,0,0,1,0,0,1,0,0,1,0,1,0.046431,0.103243,0.028268,0.047211,0.105082,0.010481,0.068333,0.096906,0.162159,0.326083,0,0,1.028175,0,0.193009,0.011674,0.868329,0,0.5,0,0,0,0
1,1,0,0,0,0,0,6.944,-0.836,3.033,-1.148,0,0,0,0,0,0,0,0,0,0,0.73314,1.21811,0.502788,0.500797,1.205257,0.215242,0.568225,0.790915,2.365966,2.581261,0.729813,0.210405,0.228519,0.397018,0.52289,0,1.14364,0.780807,1.519226,-0.15,0,0,0
0,2,1,1,0,0,0,5.066,-2.348,2.738,-2.086,0,1,0,0,0,0,0,0,0,1,0.800027,0.886458,0.614758,0.783328,0.737404,0.297409,0.420551,0.99324,3.446472,2.330097,0.46731,0.043601,0.284043,0.86729,0.178478,0,0.387864,0.166457,1.237718,-0.957678,0,0,0
1,0,0,0,0,0,0,1.877,-2.191,0.226,-3.536,1,1,0,0,1,1,1,1,1,1,0.578923,0.629687,0.437499,0.574286,0.240592,0.416711,0.300853,0.502966,2.769228,1.231882,1.801871,0.419559,0.094282,0.353009,0,0.12439,0.096256,0,0.0875,-0.834821,0,0,0
1,2,2,2,1,3,-6,2.452,-5.936,3.153,-4.64,1,1,0,1,1,1,1,1,2,2,0.777623,0.778412,0.54761,0.589218,0.474513,0.367829,0.262879,0.840749,2.99591,2.260059,2.290589,0.415859,2.313805,1.064079,0.577568,0.405292,1.618991,0,2.739807,-3.1,0,0,0
1,0,1,0,0,0,0,1.616,-3.19,1.039,-3.687,0,1,0,0,0,0,0,0,0,2,0.524737,0.765021,0.565597,0.591129,0.606856,0.297499,0.459912,0.817279,2.529912,1.895778,0.527829,0.170904,1.027149,0.053308,0.305624,0,0.515613,0.166457,0.98488,-0.345139,0,0,1
1,2,0,1,0,5,0,2.106,-3.246,3.272,-3.208,0,0,0,0,1,0,0,0,0,1,0.87163,1.080629,0.478042,0.812287,0.912903,0.616135,0.56198,1.297703,3.270988,2.425453,0.411746,0.075206,0.077698,1.080021,1.430196,0,1.263715,0.77564,2.058983,-0.3875,0,0,0
1,1,0,1,0,4,0,2.884,-0.481,4.419,-0.339,0,0,0,0,0,0,0,1,0,0,0.27531,0.483791,0.151061,0.183332,1.425441,0.123618,0.34839,0.511037,0.644589,1.648872,0.047555,0.310896,0,0,0.613697,0,0.534219,0,0.375,0,3,0,0
1,0,0,0,0,0,0,0.672,-0.168,2.224,-0.264,0,0,0,0,0,0,0,0,0,0,0.226917,0.444298,0.149222,0.201219,0.253197,0.128776,0.143314,0.572709,0.939252,1.013286,0,2.281162,0.056502,0.652058,0.708899,0.573914,0.415864,0,0,0,0,0,0
1,3,2,1,1,0,-3,4.453,-4.567,6.418,-2.236,1,0,0,0,1,2,0,0,2,1,0.868108,0.84736,0.52862,0.712659,0.668071,0.399612,0.403438,0.603176,3.436842,1.682263,1.159387,0.654386,0.253847,0.980547,2.610408,0.167186,2.180202,0.723823,2.860591,-1.708333,0,0,1
1,4,0,4,0,12,0,9.922,-2.667,7.854,-2.858,0,1,0,0,1,0,0,2,0,3,1.148733,1.45583,0.842868,0.941607,2.494494,0.455033,0.969346,1.582235,3.845669,4.705878,0.465005,2.033337,0.502963,0.056755,0.732367,0.611144,4.246082,2.4744,1.580764,-0.358333,0,0,0
0,1,2,1,3,1,-6,1.487,-4.95,1.082,-8.519,1,0,2,1,0,1,0,0,2,0,1.213071,0.451471,0.702839,0.837453,0.583612,0.669514,0.325007,0.447564,3.232104,1.342976,1.908339,0.391651,2.707273,0.670143,0,0.584364,0.361474,0,0.724306,-1.6875,0,0,1
0,2,1,2,0,5,0,5.872,-2.175,3.787,-4.579,0,0,0,1,1,1,2,0,1,2,0.682898,0.562585,0.469501,0.587946,0.47173,0.40366,0.310444,0.758412,2.716735,1.567957,1.262348,0.541055,2.051306,0.283462,0.657375,0.072825,3.366296,0.107397,1.6375,-1.506914,0,0,1
1,5,1,5,1,15,-2,8.021,-3.171,4.033,-0.987,2,5,1,2,5,2,4,4,2,5,0.648221,0.943453,0.593493,0.525844,1.181249,0.329272,0.49581,0.586367,2.503103,2.8425,0,0.193761,0,1.078254,2.536885,0.215013,2.222544,0.122448,10.857868,-0.5375,0,0,0
0,0,0,0,0,0,0,0.924,-2.859,0.987,-1.655,0,0,0,0,0,0,0,1,0,0,0.402064,0.138526,0.384199,0.292929,0.171676,0.225953,0.081904,0.25291,1.462151,0.52492,0.639179,1.066783,0.262475,0.342516,0,0,0.106417,0.166457,0.230556,0,0,0,1
1,0,0,0,0,0,0,0.572,-1.556,2.862,-0.195,0,0,0,0,0,0,0,0,0,0,0.252204,0.511449,0.063225,0.18315,0.362093,0.160197,0.169373,0.629138,0.508293,1.117436,0,2.512801,0.182882,4.0841,0.927958,0.510399,0.175692,0,0.03125,0,0,0,0
